Synset #1,Synset #2,Path
"25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]","106804: [Werktag, Arbeitstag]",0.5142857142857142
"25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]",77209: [Winterreifen],0.6
"25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]",51307: [Zeiteinheit],0.6
"25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]",33682: [Zeiteinheit],0.5714285714285714
"25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]",57406: [zurückbringen],-1.0
"25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]","15327: [Abgabe, Übergabe]",0.45714285714285713
"25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]","20329: [Übergabe, Überstellung, Überbringung, Übermittlung]",0.45714285714285713
15364: [Autokauf],41130: [Abgas],0.6285714285714286
15364: [Autokauf],"19085: [Abtransport, Abholung, Abfuhr]",0.5714285714285714
15364: [Autokauf],"30089: [Abfrage, Anfrage, Anfragen]",0.6285714285714286
15364: [Autokauf],"22808: [Empfang, Rezeption, Empfangsschalter, Anmeldung, Empfangsbereich]",0.5714285714285714
15364: [Autokauf],106432: [Anmeldung],0.4857142857142857
15364: [Autokauf],"18696: [Anmeldung, Eintragung]",0.6571428571428571
15364: [Autokauf],"14820: [Miete, Anmietung]",0.8571428571428571
15364: [Autokauf],"12971: [Applikation, Anwendung, Anwendungssoftware, Anwendungsprogramm, Anwenderprogramm]",0.5142857142857142
15364: [Autokauf],27145: [Audi],0.5714285714285714
15364: [Autokauf],60504: [aufladen],-1.0
15364: [Autokauf],"60497: [aufladen, laden]",-1.0
15364: [Autokauf],9724: [Ausleihe],0.5714285714285714
15364: [Autokauf],"15420: [Ausleihe, Ausleihen]",0.8857142857142857
15364: [Autokauf],10760: [Ausweis],0.5428571428571428
15364: [Autokauf],106953: [Ausweis],0.5714285714285714
15364: [Autokauf],"8813: [Motorfahrzeug, Automobil, Auto, Kraftfahrzeug, Wagen, Kraftwagen, Motorwagen, Kfz]",0.5142857142857142
15364: [Autokauf],"37658: [Autobesitzer, Autobesitzerin, Kfz-Halter, Kfz-Halterin]",0.4
15364: [Autokauf],"19093: [Autofahrt, Autofahren]",0.6
15364: [Autokauf],"25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]",0.42857142857142855
15364: [Autokauf],15364: [Autokauf],1.0
15364: [Autokauf],61507: [Automodell],0.6
15364: [Autokauf],"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",0.42857142857142855
15364: [Autokauf],99968: [Bankverbindung],0.7428571428571429
15364: [Autokauf],"10442: [Bargeld, Cash]",0.7714285714285715
15364: [Autokauf],"37443: [Beifahrer, Beifahrerin]",0.4857142857142857
15364: [Autokauf],"12952: [User, Benutzer, Nutzer]",0.5428571428571428
15364: [Autokauf],"37706: [Benutzer, Benutzerin, Nutzer, Nutzerin]",0.5142857142857142
15364: [Autokauf],"14786: [Benutzerkonto, Nutzerkonto]",0.4857142857142857
15364: [Autokauf],"55413: [bewerten, werten]",-1.0
15364: [Autokauf],"30711: [Beurteilung, Gutachten, Bewertung, Wertung]",0.4857142857142857
15364: [Autokauf],"27735: [Urteil, Beurteilung, Rating, Abschätzung, Bestimmung, Begutachtung, Evaluierung, Evaluation, Bewertung]",0.6571428571428571
15364: [Autokauf],78119: [Bezahlvorgang],0.6571428571428571
15364: [Autokauf],31078: [Buchung],0.5428571428571428
15364: [Autokauf],96929: [Buchung],0.5142857142857142
15364: [Autokauf],"8949: [Cabrio, Kabrio, Cabriolet, Kabriolett]",0.45714285714285713
15364: [Autokauf],"8949: [Cabrio, Kabrio, Cabriolet, Kabriolett]",0.45714285714285713
15364: [Autokauf],"17235: [Dienstfahrt, Dienstreise]",0.6
15364: [Autokauf],105739: [Dienstfahrt],0.6
15364: [Autokauf],69410: [Elektrofahrzeug],0.5714285714285714
15364: [Autokauf],"19043: [Fahrt, Fahren]",0.6285714285714286
15364: [Autokauf],53769: [fahren],-1.0
15364: [Autokauf],97900: [fahren],-1.0
15364: [Autokauf],57299: [fahren],-1.0
15364: [Autokauf],57685: [fahren],-1.0
15364: [Autokauf],57912: [fahren],-1.0
15364: [Autokauf],57963: [fahren],-1.0
15364: [Autokauf],57971: [fahren],-1.0
15364: [Autokauf],97899: [fahren],-1.0
15364: [Autokauf],13773: [Fahrerlaubnis],0.7428571428571429
15364: [Autokauf],33129: [Fahrleistung],0.6285714285714286
15364: [Autokauf],"15315: [Fahrpreis, Beförderungsentgelt]",0.7714285714285715
15364: [Autokauf],"15210: [Fahrtkosten, Reisekosten]",0.8
15364: [Autokauf],"8702: [Fahrzeug, Gefährt, Vehikel]",0.6
15364: [Autokauf],85454: [Fahrzeugflotte],0.5142857142857142
15364: [Autokauf],27115: [Fahrzeugtyp],0.6
15364: [Autokauf],27170: [Fiat],0.5714285714285714
15364: [Autokauf],62253: [Fiesta],0.6
15364: [Autokauf],"14012: [Wandlungsfähigkeit, Flexibilität]",0.7714285714285715
15364: [Autokauf],14286: [Flexibilität],0.7714285714285715
15364: [Autokauf],27165: [Ford],0.5714285714285714
15364: [Autokauf],"10784: [Fahrausweis, Führerschein, Lappen]",0.5142857142857142
15364: [Autokauf],30275: [Führerschein],0.5428571428571428
15364: [Autokauf],34039: [Füllstand],0.6571428571428571
15364: [Autokauf],43558: [Golf],0.5714285714285714
15364: [Autokauf],"27130: [VW Golf, Golf]",0.5428571428571428
15364: [Autokauf],"21627: [Golfsport, Golf, Golfspielen, Golfspiel]",0.6857142857142857
15364: [Autokauf],"19742: [Haftpflicht, Haftung, Haftbarkeit]",0.7142857142857143
15364: [Autokauf],32723: [Haftpflichtversicherung],0.5714285714285714
15364: [Autokauf],7073: [Handschuhfach],0.5714285714285714
15364: [Autokauf],"32717: [Autoversicherung, Automobilversicherung, Kfz-Versicherung]",0.5714285714285714
15364: [Autokauf],"33593: [Kilometer, km]",0.6285714285714286
15364: [Autokauf],8963: [Kleintransporter],0.45714285714285713
15364: [Autokauf],"8950: [Kleinwagen, Kleinauto]",0.45714285714285713
15364: [Autokauf],8946: [Kombi],0.45714285714285713
15364: [Autokauf],"13548: [Bequemlichkeit, Annehmlichkeit, Komfort]",0.8
15364: [Autokauf],"18780: [Verbrauch, Treibstoffverbrauch, Kraftstoffverbrauch]",0.5714285714285714
15364: [Autokauf],15524: [Kundenkarte],0.6
15364: [Autokauf],"37579: [Mieter, Mieterin]",0.5142857142857142
15364: [Autokauf],"15310: [Miete, Mietpreis, Mietbetrag]",0.7714285714285715
15364: [Autokauf],14287: [Mobilität],0.7714285714285715
15364: [Autokauf],15470: [Monatsbeitrag],0.7142857142857143
15364: [Autokauf],"7731: [Navigationsgerät, Navi]",0.5428571428571428
15364: [Autokauf],90918: [Navi],0.5142857142857142
15364: [Autokauf],"8822: [Neubaufahrzeug, Neuwagen, Neufahrzeug]",0.45714285714285713
15364: [Autokauf],107740: [Nutzungsbestimmung],0.5428571428571428
15364: [Autokauf],27178: [Opel],0.5714285714285714
15364: [Autokauf],15257: [Ortstarif],0.7142857142857143
15364: [Autokauf],57390: [parken],-1.0
15364: [Autokauf],"8637: [Parkplatz, Stellplatz]",0.6571428571428571
15364: [Autokauf],66549: [Partnerorganisation],0.5142857142857142
15364: [Autokauf],70246: [Partnerunternehmen],0.4857142857142857
15364: [Autokauf],"41338: [Passat, Passatwind]",0.5714285714285714
15364: [Autokauf],"12965: [Passwort, Paßwort]",0.6857142857142857
15364: [Autokauf],27151: [Peugeot],0.5714285714285714
15364: [Autokauf],"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",0.4857142857142857
15364: [Autokauf],11233: [Plakette],0.4857142857142857
15364: [Autokauf],"27131: [VW Polo, Polo]",0.5428571428571428
15364: [Autokauf],75538: [Polo],0.6857142857142857
15364: [Autokauf],"13433: [Preis, Geldwert]",0.7428571428571429
15364: [Autokauf],"66875: [Preis, Lobpreis]",0.5142857142857142
15364: [Autokauf],"15240: [Preis, Kostenpunkt]",0.8
15364: [Autokauf],"15039: [Preis, Auszeichnung, Prämierung]",0.7428571428571429
15364: [Autokauf],93577: [Preis-Leistungs-Verhältnis],0.7714285714285715
15364: [Autokauf],10817: [Rechnung],0.5428571428571428
15364: [Autokauf],"28643: [Errechnung, Berechnung, Kalkulation, Rechnung, Rechnen]",0.6285714285714286
15364: [Autokauf],10745: [Registrierung],0.6571428571428571
15364: [Autokauf],15459: [Rückgabe],0.8857142857142857
15364: [Autokauf],27142: [S-Klasse],0.5428571428571428
15364: [Autokauf],6000: [Schlüssel],0.6
15364: [Autokauf],"12865: [Schlüsselwort, Schlüssel]",0.6
15364: [Autokauf],"29329: [Schlüssel, Datenschlüssel]",0.5714285714285714
15364: [Autokauf],"91768: [Schlüssel, Notenschlüssel]",0.5714285714285714
15364: [Autokauf],75871: [Schlüssel],0.5714285714285714
15364: [Autokauf],99694: [Schlüsselübergabe],0.8857142857142857
15364: [Autokauf],27159: [Seat],0.5714285714285714
15364: [Autokauf],5678: [Sportwagen],0.5714285714285714
15364: [Autokauf],"70527: [Sportwagen, Sportauto]",0.4857142857142857
15364: [Autokauf],"37176: [Sprinter, Sprinterin]",0.45714285714285713
15364: [Autokauf],"8637: [Parkplatz, Stellplatz]",0.6571428571428571
15364: [Autokauf],"8939: [Tank, Benzintank, Fahrzeugtank]",0.6
15364: [Autokauf],"8999: [Panzerkampfwagen, Tank, Panzer, Panzerwagen, Kampfpanzer, Kampffahrzeug]",0.5428571428571428
15364: [Autokauf],12248: [Tank],0.6
15364: [Autokauf],60495: [tanken],-1.0
15364: [Autokauf],"15255: [Tarif, Satz, Entgelt]",0.7428571428571429
15364: [Autokauf],75830: [Tarif],0.6285714285714286
15364: [Autokauf],8961: [Transporter],0.4857142857142857
15364: [Autokauf],90528: [Verkehrsverstoß],0.6
15364: [Autokauf],"22773: [Vermieter, Vermietung, Verleih, Verleihfirma]",0.45714285714285713
15364: [Autokauf],"37586: [Vermieter, Vermieterin]",0.5142857142857142
15364: [Autokauf],"17001: [Verschwendung, Verschwenden, Verpulvern, Vergeudung]",0.6
15364: [Autokauf],"25436: [Versicherung, Versicherungsgesellschaft, Assekuranz, Versicherungsunternehmen]",0.5142857142857142
15364: [Autokauf],"30846: [Versprechen, Zusicherung, Versicherung]",0.6857142857142857
15364: [Autokauf],"32711: [Versicherung, Versicherungsvertrag]",0.6
15364: [Autokauf],"75656: [Versicherung, Prämie, Versicherungsprämie, Versicherungsbeitrag]",0.7142857142857143
15364: [Autokauf],5584: [Versicherungsprodukt],0.6
15364: [Autokauf],21852: [Versicherungsschutz],0.5714285714285714
15364: [Autokauf],"65881: [Fahrzeugklasse, Wagenklasse]",0.5142857142857142
15364: [Autokauf],75592: [Wagenklasse],0.4857142857142857
15364: [Autokauf],18129: [Warentest],0.5714285714285714
15364: [Autokauf],80250: [Wartungskosten],0.8
15364: [Autokauf],"106804: [Werktag, Arbeitstag]",0.5714285714285714
15364: [Autokauf],77209: [Winterreifen],0.5428571428571428
15364: [Autokauf],51307: [Zeiteinheit],0.6571428571428571
15364: [Autokauf],33682: [Zeiteinheit],0.6857142857142857
15364: [Autokauf],57406: [zurückbringen],-1.0
15364: [Autokauf],"15327: [Abgabe, Übergabe]",0.9142857142857143
15364: [Autokauf],"20329: [Übergabe, Überstellung, Überbringung, Übermittlung]",0.6285714285714286
61507: [Automodell],41130: [Abgas],0.7714285714285715
61507: [Automodell],"19085: [Abtransport, Abholung, Abfuhr]",0.5714285714285714
61507: [Automodell],"30089: [Abfrage, Anfrage, Anfragen]",0.7428571428571429
61507: [Automodell],"22808: [Empfang, Rezeption, Empfangsschalter, Anmeldung, Empfangsbereich]",0.6285714285714286
61507: [Automodell],106432: [Anmeldung],0.6
61507: [Automodell],"18696: [Anmeldung, Eintragung]",0.6571428571428571
61507: [Automodell],"14820: [Miete, Anmietung]",0.6285714285714286
61507: [Automodell],"12971: [Applikation, Anwendung, Anwendungssoftware, Anwendungsprogramm, Anwenderprogramm]",0.8285714285714286
61507: [Automodell],27145: [Audi],0.8571428571428571
61507: [Automodell],60504: [aufladen],-1.0
61507: [Automodell],"60497: [aufladen, laden]",-1.0
61507: [Automodell],9724: [Ausleihe],0.6285714285714286
61507: [Automodell],"15420: [Ausleihe, Ausleihen]",0.6
61507: [Automodell],10760: [Ausweis],0.7714285714285715
61507: [Automodell],106953: [Ausweis],0.7428571428571429
61507: [Automodell],"8813: [Motorfahrzeug, Automobil, Auto, Kraftfahrzeug, Wagen, Kraftwagen, Motorwagen, Kfz]",0.7714285714285715
61507: [Automodell],"37658: [Autobesitzer, Autobesitzerin, Kfz-Halter, Kfz-Halterin]",0.5428571428571428
61507: [Automodell],"19093: [Autofahrt, Autofahren]",0.6
61507: [Automodell],"25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]",0.6857142857142857
61507: [Automodell],15364: [Autokauf],0.6
61507: [Automodell],61507: [Automodell],1.0
61507: [Automodell],"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",0.6857142857142857
61507: [Automodell],99968: [Bankverbindung],0.6857142857142857
61507: [Automodell],"10442: [Bargeld, Cash]",0.8571428571428571
61507: [Automodell],"37443: [Beifahrer, Beifahrerin]",0.6285714285714286
61507: [Automodell],"12952: [User, Benutzer, Nutzer]",0.6857142857142857
61507: [Automodell],"37706: [Benutzer, Benutzerin, Nutzer, Nutzerin]",0.6571428571428571
61507: [Automodell],"14786: [Benutzerkonto, Nutzerkonto]",0.7142857142857143
61507: [Automodell],"55413: [bewerten, werten]",-1.0
61507: [Automodell],"30711: [Beurteilung, Gutachten, Bewertung, Wertung]",0.6
61507: [Automodell],"27735: [Urteil, Beurteilung, Rating, Abschätzung, Bestimmung, Begutachtung, Evaluierung, Evaluation, Bewertung]",0.8285714285714286
61507: [Automodell],78119: [Bezahlvorgang],0.6571428571428571
61507: [Automodell],31078: [Buchung],0.6571428571428571
61507: [Automodell],96929: [Buchung],0.6285714285714286
61507: [Automodell],"8949: [Cabrio, Kabrio, Cabriolet, Kabriolett]",0.7142857142857143
61507: [Automodell],"8949: [Cabrio, Kabrio, Cabriolet, Kabriolett]",0.7142857142857143
61507: [Automodell],"17235: [Dienstfahrt, Dienstreise]",0.6
61507: [Automodell],105739: [Dienstfahrt],0.6
61507: [Automodell],69410: [Elektrofahrzeug],0.8285714285714286
61507: [Automodell],"19043: [Fahrt, Fahren]",0.6285714285714286
61507: [Automodell],53769: [fahren],-1.0
61507: [Automodell],97900: [fahren],-1.0
61507: [Automodell],57299: [fahren],-1.0
61507: [Automodell],57685: [fahren],-1.0
61507: [Automodell],57912: [fahren],-1.0
61507: [Automodell],57963: [fahren],-1.0
61507: [Automodell],57971: [fahren],-1.0
61507: [Automodell],97899: [fahren],-1.0
61507: [Automodell],13773: [Fahrerlaubnis],0.7142857142857143
61507: [Automodell],33129: [Fahrleistung],0.7428571428571429
61507: [Automodell],"15315: [Fahrpreis, Beförderungsentgelt]",0.6571428571428571
61507: [Automodell],"15210: [Fahrtkosten, Reisekosten]",0.5714285714285714
61507: [Automodell],"8702: [Fahrzeug, Gefährt, Vehikel]",0.8571428571428571
61507: [Automodell],85454: [Fahrzeugflotte],0.7142857142857143
61507: [Automodell],27115: [Fahrzeugtyp],0.8857142857142857
61507: [Automodell],27170: [Fiat],0.8571428571428571
61507: [Automodell],62253: [Fiesta],0.6
61507: [Automodell],"14012: [Wandlungsfähigkeit, Flexibilität]",0.6857142857142857
61507: [Automodell],14286: [Flexibilität],0.6857142857142857
61507: [Automodell],27165: [Ford],0.8571428571428571
61507: [Automodell],"10784: [Fahrausweis, Führerschein, Lappen]",0.7428571428571429
61507: [Automodell],30275: [Führerschein],0.6857142857142857
61507: [Automodell],34039: [Füllstand],0.7142857142857143
61507: [Automodell],43558: [Golf],0.6285714285714286
61507: [Automodell],"27130: [VW Golf, Golf]",0.8285714285714286
61507: [Automodell],"21627: [Golfsport, Golf, Golfspielen, Golfspiel]",0.6
61507: [Automodell],"19742: [Haftpflicht, Haftung, Haftbarkeit]",0.6285714285714286
61507: [Automodell],32723: [Haftpflichtversicherung],0.6571428571428571
61507: [Automodell],7073: [Handschuhfach],0.8285714285714286
61507: [Automodell],"32717: [Autoversicherung, Automobilversicherung, Kfz-Versicherung]",0.6571428571428571
61507: [Automodell],"33593: [Kilometer, km]",0.7428571428571429
61507: [Automodell],8963: [Kleintransporter],0.7142857142857143
61507: [Automodell],"8950: [Kleinwagen, Kleinauto]",0.7142857142857143
61507: [Automodell],8946: [Kombi],0.7142857142857143
61507: [Automodell],"13548: [Bequemlichkeit, Annehmlichkeit, Komfort]",0.7142857142857143
61507: [Automodell],"18780: [Verbrauch, Treibstoffverbrauch, Kraftstoffverbrauch]",0.5714285714285714
61507: [Automodell],15524: [Kundenkarte],0.7428571428571429
61507: [Automodell],"37579: [Mieter, Mieterin]",0.6857142857142857
61507: [Automodell],"15310: [Miete, Mietpreis, Mietbetrag]",0.6571428571428571
61507: [Automodell],14287: [Mobilität],0.6857142857142857
61507: [Automodell],15470: [Monatsbeitrag],0.6
61507: [Automodell],"7731: [Navigationsgerät, Navi]",0.8571428571428571
61507: [Automodell],90918: [Navi],0.7714285714285715
61507: [Automodell],"8822: [Neubaufahrzeug, Neuwagen, Neufahrzeug]",0.7142857142857143
61507: [Automodell],107740: [Nutzungsbestimmung],0.6571428571428571
61507: [Automodell],27178: [Opel],0.8571428571428571
61507: [Automodell],15257: [Ortstarif],0.6
61507: [Automodell],57390: [parken],-1.0
61507: [Automodell],"8637: [Parkplatz, Stellplatz]",0.7142857142857143
61507: [Automodell],66549: [Partnerorganisation],0.7142857142857143
61507: [Automodell],70246: [Partnerunternehmen],0.7428571428571429
61507: [Automodell],"41338: [Passat, Passatwind]",0.5714285714285714
61507: [Automodell],"12965: [Passwort, Paßwort]",0.6285714285714286
61507: [Automodell],27151: [Peugeot],0.8571428571428571
61507: [Automodell],"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",0.7428571428571429
61507: [Automodell],11233: [Plakette],0.8
61507: [Automodell],"27131: [VW Polo, Polo]",0.8285714285714286
61507: [Automodell],75538: [Polo],0.6
61507: [Automodell],"13433: [Preis, Geldwert]",0.6571428571428571
61507: [Automodell],"66875: [Preis, Lobpreis]",0.7428571428571429
61507: [Automodell],"15240: [Preis, Kostenpunkt]",0.6857142857142857
61507: [Automodell],"15039: [Preis, Auszeichnung, Prämierung]",0.5142857142857142
61507: [Automodell],93577: [Preis-Leistungs-Verhältnis],0.7142857142857143
61507: [Automodell],10817: [Rechnung],0.7714285714285715
61507: [Automodell],"28643: [Errechnung, Berechnung, Kalkulation, Rechnung, Rechnen]",0.7428571428571429
61507: [Automodell],10745: [Registrierung],0.6571428571428571
61507: [Automodell],15459: [Rückgabe],0.6
61507: [Automodell],27142: [S-Klasse],0.8285714285714286
61507: [Automodell],6000: [Schlüssel],0.8571428571428571
61507: [Automodell],"12865: [Schlüsselwort, Schlüssel]",0.7714285714285715
61507: [Automodell],"29329: [Schlüssel, Datenschlüssel]",0.7428571428571429
61507: [Automodell],"91768: [Schlüssel, Notenschlüssel]",0.7428571428571429
61507: [Automodell],75871: [Schlüssel],0.7428571428571429
61507: [Automodell],99694: [Schlüsselübergabe],0.6
61507: [Automodell],27159: [Seat],0.8571428571428571
61507: [Automodell],5678: [Sportwagen],0.8285714285714286
61507: [Automodell],"70527: [Sportwagen, Sportauto]",0.7428571428571429
61507: [Automodell],"37176: [Sprinter, Sprinterin]",0.6
61507: [Automodell],"8637: [Parkplatz, Stellplatz]",0.7142857142857143
61507: [Automodell],"8939: [Tank, Benzintank, Fahrzeugtank]",0.8285714285714286
61507: [Automodell],"8999: [Panzerkampfwagen, Tank, Panzer, Panzerwagen, Kampfpanzer, Kampffahrzeug]",0.8
61507: [Automodell],12248: [Tank],0.8571428571428571
61507: [Automodell],60495: [tanken],-1.0
61507: [Automodell],"15255: [Tarif, Satz, Entgelt]",0.6285714285714286
61507: [Automodell],75830: [Tarif],0.8
61507: [Automodell],8961: [Transporter],0.7428571428571429
61507: [Automodell],90528: [Verkehrsverstoß],0.6
61507: [Automodell],"22773: [Vermieter, Vermietung, Verleih, Verleihfirma]",0.7142857142857143
61507: [Automodell],"37586: [Vermieter, Vermieterin]",0.6571428571428571
61507: [Automodell],"17001: [Verschwendung, Verschwenden, Verpulvern, Vergeudung]",0.6
61507: [Automodell],"25436: [Versicherung, Versicherungsgesellschaft, Assekuranz, Versicherungsunternehmen]",0.7714285714285715
61507: [Automodell],"30846: [Versprechen, Zusicherung, Versicherung]",0.6285714285714286
61507: [Automodell],"32711: [Versicherung, Versicherungsvertrag]",0.6857142857142857
61507: [Automodell],"75656: [Versicherung, Prämie, Versicherungsprämie, Versicherungsbeitrag]",0.6
61507: [Automodell],5584: [Versicherungsprodukt],0.9142857142857143
61507: [Automodell],21852: [Versicherungsschutz],0.5714285714285714
61507: [Automodell],"65881: [Fahrzeugklasse, Wagenklasse]",0.7142857142857143
61507: [Automodell],75592: [Wagenklasse],0.6571428571428571
61507: [Automodell],18129: [Warentest],0.6857142857142857
61507: [Automodell],80250: [Wartungskosten],0.5714285714285714
61507: [Automodell],"106804: [Werktag, Arbeitstag]",0.7428571428571429
61507: [Automodell],77209: [Winterreifen],0.7428571428571429
61507: [Automodell],51307: [Zeiteinheit],0.8285714285714286
61507: [Automodell],33682: [Zeiteinheit],0.8
61507: [Automodell],57406: [zurückbringen],-1.0
61507: [Automodell],"15327: [Abgabe, Übergabe]",0.6285714285714286
61507: [Automodell],"20329: [Übergabe, Überstellung, Überbringung, Übermittlung]",0.6285714285714286
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",41130: [Abgas],0.6285714285714286
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","19085: [Abtransport, Abholung, Abfuhr]",0.4
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","30089: [Abfrage, Anfrage, Anfragen]",0.5142857142857142
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","22808: [Empfang, Rezeption, Empfangsschalter, Anmeldung, Empfangsbereich]",0.45714285714285713
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",106432: [Anmeldung],0.37142857142857144
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","18696: [Anmeldung, Eintragung]",0.4857142857142857
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","14820: [Miete, Anmietung]",0.45714285714285713
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","12971: [Applikation, Anwendung, Anwendungssoftware, Anwendungsprogramm, Anwenderprogramm]",0.6285714285714286
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",27145: [Audi],0.5142857142857142
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",60504: [aufladen],-1.0
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","60497: [aufladen, laden]",-1.0
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",9724: [Ausleihe],0.45714285714285713
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","15420: [Ausleihe, Ausleihen]",0.42857142857142855
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",10760: [Ausweis],0.6285714285714286
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",106953: [Ausweis],0.5142857142857142
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","8813: [Motorfahrzeug, Automobil, Auto, Kraftfahrzeug, Wagen, Kraftwagen, Motorwagen, Kfz]",0.6285714285714286
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","37658: [Autobesitzer, Autobesitzerin, Kfz-Halter, Kfz-Halterin]",0.4
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","19093: [Autofahrt, Autofahren]",0.42857142857142855
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]",0.8285714285714286
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",15364: [Autokauf],0.42857142857142855
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",61507: [Automodell],0.6857142857142857
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",1.0
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",99968: [Bankverbindung],0.5142857142857142
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","10442: [Bargeld, Cash]",0.7142857142857143
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","37443: [Beifahrer, Beifahrerin]",0.4857142857142857
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","12952: [User, Benutzer, Nutzer]",0.5428571428571428
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","37706: [Benutzer, Benutzerin, Nutzer, Nutzerin]",0.5142857142857142
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","14786: [Benutzerkonto, Nutzerkonto]",0.5714285714285714
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","55413: [bewerten, werten]",-1.0
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","30711: [Beurteilung, Gutachten, Bewertung, Wertung]",0.37142857142857144
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","27735: [Urteil, Beurteilung, Rating, Abschätzung, Bestimmung, Begutachtung, Evaluierung, Evaluation, Bewertung]",0.6
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",78119: [Bezahlvorgang],0.4857142857142857
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",31078: [Buchung],0.42857142857142855
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",96929: [Buchung],0.4
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","8949: [Cabrio, Kabrio, Cabriolet, Kabriolett]",0.5714285714285714
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","8949: [Cabrio, Kabrio, Cabriolet, Kabriolett]",0.5714285714285714
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","17235: [Dienstfahrt, Dienstreise]",0.42857142857142855
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",105739: [Dienstfahrt],0.42857142857142855
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",69410: [Elektrofahrzeug],0.6857142857142857
"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]","19043: [Fahrt, Fahren]",0.45714285714285713
